date,timestamp,note_count,tags
2015-10-14 02:10:00 GMT,1444788600,0,"lincoln chafee,democratic debate"
2015-10-14 02:09:56 GMT,1444788596,2,"demdebate,lincoln chafee,Politics,Democratic debate,Us politics"
2015-10-14 02:09:31 GMT,1444788571,3,"democratic debate,lincoln chafee,senate,democratd,clueless,excuses"
2015-10-14 02:09:17 GMT,1444788557,0,"Democratic debates,Jim Webb,lincoln chafee"
2015-10-14 02:08:58 GMT,1444788538,1,"lincoln chafee,demdebate"
2015-10-14 02:08:37 GMT,1444788517,1,"lincoln chafee,democratic debate"
2015-10-14 02:08:35 GMT,1444788515,0,"Lincoln chafee,demdebate"
2015-10-14 02:06:24 GMT,1444788384,38,"democratic presidential debate,hillary clinton,lincoln chafee"
2015-10-14 02:05:58 GMT,1444788358,1,"democratic debate,lincoln chafee,mark gatiss"
2015-10-14 02:02:14 GMT,1444788134,1,"demdebate,hillary clinton,bernie sanders,jim webb,lincoln chafee,martin o'malley,cnn debate"
2015-10-14 02:00:45 GMT,1444788045,37,"hillary clinton,bernie sanders,lincoln chafee,democratic debates"
2015-10-14 01:57:33 GMT,1444787853,2,"hillary clinton,lincoln chafee,democratic debate,rude,interruptions,democrats,republican debate,republican"
2015-10-14 01:55:24 GMT,1444787724,0,"2016 election,lincoln chafee,democratic debate,rhode island"
2015-10-14 01:52:14 GMT,1444787534,3,"hillary clinton,democratic debate,democrats,lincoln chafee,applause"
2015-10-14 01:51:41 GMT,1444787501,8,"hillary clinton,lincoln chafee,demdebate,democratic presidential debate"
2015-10-14 01:51:18 GMT,1444787478,0,"lincoln chafee,hillary clinton,democratic debate"
2015-10-14 01:51:02 GMT,1444787462,1,"demdebate,lincoln chafee"
2015-10-14 01:49:18 GMT,1444787358,0,"democratic debate,Jim Webb,Clinton,martin o'malley,lincoln chafee"
2015-10-14 01:48:12 GMT,1444787292,2,"lincoln chafee,chafee,democratic debate,demdebate,my post"
2015-10-14 01:43:27 GMT,1444787007,7,"Lincoln Chafee,cnn,demdebate,Anderson cooper"
2015-10-14 01:42:28 GMT,1444786948,1,"lincoln chafee,demdebate,democratic debate,politics"
2015-10-14 01:41:55 GMT,1444786915,0,"lincoln chafee,jim webb,democratic debate"
2015-10-14 01:39:26 GMT,1444786766,237,"lincoln chafee,i'm sorry,star wars,cnn debate,2016 elections"
2015-10-14 01:36:28 GMT,1444786588,2,"democratic debate,bernie sanders,hillary clinton,martin o'malley,lincoln chafee,cnn,anderson cooper"
2015-10-14 01:34:32 GMT,1444786472,3,"demdebate,phil collins,Genesis,land of confusion,lincoln chafee"
2015-10-14 01:34:12 GMT,1444786452,7,"demdebate,democraticdebate,hillary clinton,lincoln chafee"
2015-10-14 01:32:10 GMT,1444786330,22,"demdebate,lincoln chafee,bernie sanders,feelthebern"
2015-10-14 01:31:45 GMT,1444786305,3,lincoln chafee
2015-10-14 01:28:33 GMT,1444786113,0,"lincoln chafee,chafee2016,feel the bern,bernie2016,bernie for president,bernie sanders,democratic debate,dem debate"
2015-10-14 01:27:49 GMT,1444786069,112,"democratic debate,demdebate,gun control,Hillary Clinton,lincoln chafee"
2015-10-14 01:26:14 GMT,1444785974,5,"demdebate,lincoln chafee,politics,democratic debate"
2015-10-14 01:26:09 GMT,1444785969,2,"Lincoln Chafee,Guns,2nd Amendment,Gun Confiscation,2016 Debates,2016 Democratic Debates,2016 Dems,2016 Elections,2016 Presidential Election"
2015-10-14 01:26:09 GMT,1444785969,0,"lincoln chafee,democratic debate"
2015-10-14 01:25:53 GMT,1444785953,0,"cnn,demdebate,democrats,lincoln chafee,iraq war"
2015-10-14 01:25:42 GMT,1444785942,1,"democratic debate,lincoln chafee"
2015-10-14 01:24:02 GMT,1444785842,43,"lincoln chafee,demdebate,democratic party,democratic debate"
2015-10-14 01:22:11 GMT,1444785731,0,"lincoln chafee,democratic debate"
2015-10-14 01:21:54 GMT,1444785714,1,"cnn,demdebate,democrats,lincoln chafee"
2015-10-14 01:20:24 GMT,1444785624,4,"lincoln chafee,monty,say yes to the dress,politics,political,demdebate,2016 elections,democrat,debate,election"
2015-10-14 01:18:22 GMT,1444785502,57,lincoln chafee
2015-10-14 01:17:42 GMT,1444785462,0,"demdebate,debate,democrat,lincoln chafee,martin o'malley,bernie sanders,hillary clinton,webb"
2015-10-14 01:15:41 GMT,1444785341,8,"honestly,lincoln chafee,democratic debate,presidential debate,personal,debates,2k16election"
2015-10-14 01:14:36 GMT,1444785276,8,"debate watch party,bernie sanders,hilary clinton,martin o'malley,lincoln chafee,jim webb,feel the bern,bernie for president,democrat,cnn democratic debate"
2015-10-14 01:11:51 GMT,1444785111,1,"lincoln chafee,cnn democratic debate,dem debate"
